Tiempo,Extension,Carga
599.40000,49.95020,6.04053
599.50000,49.95853,6.04048
599.60000,49.96666,6.04148
599.70000,49.97478,6.04230
599.80000,49.98333,6.04270
599.90000,49.99187,6.04426
600.00000,50.00020,6.04478
600.10000,50.00833,6.04528
600.20000,50.01666,6.04566
600.30000,50.02520,6.04810
600.40000,50.03354,6.04700
600.50000,50.04187,6.04851
600.60000,50.05000,6.04907
600.70000,50.05833,6.04957
600.80000,50.06666,6.05031
600.90000,50.07520,6.05069
601.00000,50.08354,6.05205
601.10000,50.09187,6.05258
601.20000,50.09999,6.05315
601.30000,50.10833,6.05394
601.40000,50.11666,6.05538
601.50000,50.12520,6.05586
601.60000,50.13354,6.05648
601.70000,50.14187,6.05726
601.80000,50.15020,6.05792
601.90000,50.15854,6.05844
602.00000,50.16666,6.05982
602.10000,50.17499,6.05966
602.20000,50.18333,6.06226
602.30000,50.19187,6.06136
602.40000,50.20020,6.06195
602.50000,50.20853,6.06405
602.60000,50.21708,6.06313
602.70000,50.22520,6.06462
602.80000,50.23333,6.06563
602.90000,50.24166,6.06694
603.00000,50.24999,6.06721
603.10000,50.25812,6.06719
603.20000,50.26645,6.06874
603.30000,50.27478,6.06898
603.40000,50.28333,6.07015
603.50000,50.29187,6.07095
603.60000,50.30041,6.07212
603.70000,50.30854,6.07290
603.80000,50.31645,6.07259
603.90000,50.32479,6.07280
604.00000,50.33354,6.07446
604.10000,50.34208,6.07466
604.20000,50.35020,6.07536
604.30000,50.35833,6.07700
604.40000,50.36666,6.07733
604.50000,50.37520,6.07956
604.60000,50.38353,6.07925
604.70000,50.39166,6.07923
604.80000,50.39979,6.07933
604.90000,50.40833,6.08090
605.00000,50.41729,6.08248
605.10000,50.42520,6.08320
605.20000,50.43312,6.08259
605.30000,50.44145,6.08484
605.40000,50.44999,6.08559
605.50000,50.45853,6.08494
605.60000,50.46687,6.08706
