"189.10000","15.75937","3.10012"
"189.20000","15.76791","3.10047"
"189.30000","15.77645","3.10251"
"189.40000","15.78479","3.10213"
"189.50000","15.79312","3.10343"
"189.60000","15.80146","3.10400"
"189.70000","15.80958","3.10508"
"189.80000","15.81812","3.10540"
"189.90000","15.82646","3.10676"
"190.00000","15.83458","3.10826"
"190.10000","15.84291","3.10785"
"190.20000","15.85145","3.10834"
"190.30000","15.85979","3.10959"
"190.40000","15.86812","3.10974"
"190.50000","15.87646","3.11170"
"190.60000","15.88479","3.11076"
"190.70000","15.89291","3.11283"
"190.80000","15.90125","3.11334"
"190.90000","15.90979","3.11357"
"191.00000","15.91854","3.11507"
"191.10000","15.92666","3.11549"
"191.20000","15.93479","3.11653"
"191.30000","15.94291","3.11660"
"191.40000","15.95125","3.11728"
"191.50000","15.95958","3.11883"
"191.60000","15.96791","3.11911"
"191.70000","15.97625","3.11981"
"191.80000","15.98458","3.12088"
"191.90000","15.99312","3.12142"
"192.00000","16.00166","3.12291"
"192.10000","16.00979","3.12285"
"192.20000","16.01791","3.12354"
"192.30000","16.02646","3.12438"
"192.40000","16.03500","3.12517"
"192.50000","16.04333","3.12584"
"192.60000","16.05146","3.12677"
"192.70000","16.05958","3.12784"
"192.80000","16.06791","3.12797"
"192.90000","16.07645","3.12873"
"193.00000","16.08500","3.12962"
"193.10000","16.09312","3.13047"
"193.20000","16.10104","3.13176"
"193.30000","16.10958","3.13167"
"193.40000","16.11833","3.13369"
"193.50000","16.12667","3.13422"
"193.60000","16.13479","3.13507"
"193.70000","16.14271","3.13572"
"193.80000","16.15104","3.13577"
"193.90000","16.15958","3.13770"
"194.00000","16.16812","3.13819"
"194.10000","16.17625","3.13870"
"194.20000","16.18437","3.13989"
"194.30000","16.19312","3.14052"
"194.40000","16.20166","3.14103"
"194.50000","16.21000","3.14245"
"194.60000","16.21791","3.14275"
"194.70000","16.22604","3.14305"
"194.80000","16.23479","3.14389"
"194.90000","16.24354","3.14462"
"195.00000","16.25167","3.14596"
"195.10000","16.25937","3.14633"
"195.20000","16.26750","3.14770"
"195.30000","16.27646","3.14813"
"195.40000","16.28500","3.14869"
"195.50000","16.29312","3.15024"
"195.60000","16.30104","3.15066"
"195.70000","16.30937","3.15091"
"195.80000","16.31812","3.15202"
"195.90000","16.32687","3.15338"
"196.00000","16.33500","3.15430"
"196.10000","16.34312","3.15252"
"196.20000","16.35125","3.15558"
"196.30000","16.35979","3.15517"
"196.40000","16.36812","3.15681"
"196.50000","16.37625","3.15701"
"196.60000","16.38437","3.15791"
"196.70000","16.39271","3.15813"
"196.80000","16.40145","3.15929"
"196.90000","16.41000","3.16049"
"197.00000","16.41812","3.16107"
"197.10000","16.42625","3.16192"
"197.20000","16.43458","3.16242"
"197.30000","16.44333","3.16296"
"197.40000","16.45166","3.16484"
"197.50000","16.45979","3.16487"
"197.60000","16.46770","3.16595"
"197.70000","16.47625","3.16739"
"197.80000","16.48479","3.16730"
"197.90000","16.49333","3.16820"
"198.00000","16.50125","3.16794"
"198.10000","16.50916","3.16957"
"198.20000","16.51791","3.16955"
"198.30000","16.52645","3.17118"
"198.40000","16.53500","3.17267"
"198.50000","16.54312","3.17260"
"198.60000","16.55125","3.17404"
"198.70000","16.55958","3.17323"
"198.80000","16.56812","3.17396"
"198.90000","16.57625","3.17635"
"199.00000","16.58437","3.17673"
"199.10000","16.59270","3.17775"
"199.20000","16.60125","3.17881"
"199.30000","16.60979","3.17986"
"199.40000","16.61812","3.18034"
"199.50000","16.62625","3.18051"
"199.60000","16.63458","3.18230"
"199.70000","16.64291","3.18256"
"199.80000","16.65166","3.18215"
"199.90000","16.66000","3.18362"
"200.00000","16.66812","3.18355"
"200.10000","16.67625","3.18514"
"200.20000","16.68458","3.18596"
"200.30000","16.69312","3.18773"
"200.40000","16.70146","3.18770"
"200.50000","16.70958","3.18781"
"200.60000","16.71791","3.18914"
"200.70000","16.72625","3.19049"
"200.80000","16.73458","3.19151"
"200.90000","16.74312","3.19171"
"201.00000","16.75166","3.19272"
"201.10000","16.75979","3.19335"
"201.20000","16.76812","3.19446"
"201.30000","16.77625","3.19392"
"201.40000","16.78458","3.19532"
"201.50000","16.79291","3.19521"
"201.60000","16.80125","3.19614"
"201.70000","16.80958","3.19793"
"201.80000","16.81791","3.19742"
"201.90000","16.82646","3.19929"
"202.00000","16.83479","3.19975"
"202.10000","16.84312","3.20065"
"202.20000","16.85125","3.20071"
"202.30000","16.85979","3.20225"
"202.40000","16.86833","3.20281"
"202.50000","16.87666","3.20184"
"202.60000","16.88458","3.20353"
"202.70000","16.89271","3.20431"
"202.80000","16.90125","3.20616"
"202.90000","16.91000","3.20549"
"203.00000","16.91833","3.20629"
"203.10000","16.92625","3.20685"
"203.20000","16.93437","3.20719"
"203.30000","16.94291","3.20898"
"203.40000","16.95187","3.20948"
"203.50000","16.96021","3.20999"
"203.60000","16.96812","3.21149"
"203.70000","16.97604","3.21096"
"203.80000","16.98458","3.21203"
"203.90000","16.99312","3.21147"
"204.00000","17.00146","3.21263"
"204.10000","17.00958","3.21353"
"204.20000","17.01771","3.21411"
"204.30000","17.02646","3.21555"
"204.40000","17.03500","3.21731"
"204.50000","17.04333","3.21796"
"204.60000","17.05104","3.21781"
"204.70000","17.05937","3.21824"
"204.80000","17.06812","3.21973"
"204.90000","17.07687","3.22083"
"205.00000","17.08500","3.22134"
"205.10000","17.09270","3.22138"
"205.20000","17.10083","3.22245"
"205.30000","17.10979","3.22283"
"205.40000","17.11833","3.22454"
"205.50000","17.12646","3.22566"
"205.60000","17.13437","3.22620"
"205.70000","17.14271","3.22672"
"205.80000","17.15146","3.22766"
"205.90000","17.16021","3.22943"
"206.00000","17.16833","3.22936"
"206.10000","17.17625","3.22969"
"206.20000","17.18437","3.22873"
"206.30000","17.19312","3.23089"
"206.40000","17.20166","3.23114"
"206.50000","17.20958","3.23215"
"206.60000","17.21770","3.23331"
"206.70000","17.22604","3.23435"
"206.80000","17.23500","3.23454"
"206.90000","17.24354","3.23554"
"207.00000","17.25146","3.23615"
"207.10000","17.25958","3.23657"
"207.20000","17.26771","3.23682"
"207.30000","17.27666","3.23792"
"207.40000","17.28500","3.23856"
"207.50000","17.29291","3.24001"
"207.60000","17.30104","3.23967"
"207.70000","17.30958","3.24127"
"207.80000","17.31833","3.24236"
"207.90000","17.32666","3.24319"
"208.00000","17.33479","3.24463"
"208.10000","17.34270","3.24424"
"208.20000","17.35125","3.24439"
"208.30000","17.36000","3.24626"
"208.40000","17.36833","3.24590"
"208.50000","17.37666","3.24736"
"208.60000","17.38458","3.24664"
"208.70000","17.39312","3.24907"
"208.80000","17.40145","3.24983"
"208.90000","17.40958","3.25061"
"209.00000","17.41771","3.25039"
"209.10000","17.42604","3.25161"
"209.20000","17.43458","3.25150"
"209.30000","17.44333","3.25257"
"209.40000","17.45166","3.25315"
"209.50000","17.45979","3.25444"
"209.60000","17.46791","3.25477"
"209.70000","17.47625","3.25603"
"209.80000","17.48500","3.25710"
"209.90000","17.49312","3.25715"
"210.00000","17.50125","3.25830"
"210.10000","17.50958","3.25870"
"210.20000","17.51791","3.25960"
"210.30000","17.52625","3.25994"
"210.40000","17.53479","3.26038"
"210.50000","17.54291","3.26270"
"210.60000","17.55125","3.26268"
"210.70000","17.55958","3.26350"
"210.80000","17.56791","3.26407"
"210.90000","17.57646","3.26550"
"211.00000","17.58500","3.26577"
"211.10000","17.59312","3.26688"
"211.20000","17.60125","3.26746"
"211.30000","17.60958","3.26839"
"211.40000","17.61791","3.26808"
"211.50000","17.62625","3.26798"
"211.60000","17.63437","3.26974"
"211.70000","17.64270","3.27090"
"211.80000","17.65125","3.27185"
"211.90000","17.65979","3.27200"
"212.00000","17.66833","3.27386"
"212.10000","17.67646","3.27418"
"212.20000","17.68437","3.27502"
"212.30000","17.69312","3.27588"
"212.40000","17.70166","3.27579"
"212.50000","17.71000","3.27669"
"212.60000","17.71812","3.27712"
"212.70000","17.72604","3.27799"
"212.80000","17.73458","3.27871"
"212.90000","17.74333","3.27999"
"213.00000","17.75146","3.28111"
"213.10000","17.75958","3.28117"
"213.20000","17.76771","3.28205"
"213.30000","17.77625","3.28327"
"213.40000","17.78520","3.28383"
"213.50000","17.79354","3.28361"
"213.60000","17.80146","3.28470"
"213.70000","17.80958","3.28483"
"213.80000","17.81791","3.28596"
"213.90000","17.82645","3.28650"
"214.00000","17.83479","3.28837"
"214.10000","17.84291","3.28895"
"214.20000","17.85104","3.28909"
"214.30000","17.85979","3.28880"
"214.40000","17.86854","3.28990"
"214.50000","17.87667","3.28985"
"214.60000","17.88437","3.29040"
"214.70000","17.89271","3.29086"
"214.80000","17.90166","3.29230"
"214.90000","17.91041","3.29358"
"215.00000","17.91833","3.29377"
"215.10000","17.92604","3.29387"
"215.20000","17.93416","3.29550"
"215.30000","17.94291","3.29605"
"215.40000","17.95166","3.29676"
"215.50000","17.95979","3.29679"
"215.60000","17.96770","3.29702"
"215.70000","17.97604","3.29884"
"215.80000","17.98479","3.29915"
"215.90000","17.99375","3.30084"
"216.00000","18.00167","3.30070"
"216.10000","18.00958","3.30232"
"216.20000","18.01771","3.30324"
"216.30000","18.02646","3.30428"
"216.40000","18.03500","3.30496"
"216.50000","18.04312","3.30525"
"216.60000","18.05104","3.30516"
"216.70000","18.05937","3.30623"
"216.80000","18.06812","3.30616"
"216.90000","18.07666","3.30826"
"217.00000","18.08479","3.30855"
"217.10000","18.09270","3.30889"
"217.20000","18.10104","3.31040"
"217.30000","18.11000","3.31171"
"217.40000","18.11833","3.31341"
"217.50000","18.12646","3.31217"
"217.60000","18.13458","3.31233"
"217.70000","18.14291","3.31362"
"217.80000","18.15166","3.31401"
"217.90000","18.16000","3.31597"
"218.00000","18.16791","3.31576"
"218.10000","18.17604","3.31728"
"218.20000","18.18458","3.31720"
"218.30000","18.19333","3.31835"
"218.40000","18.20166","3.31927"
"218.50000","18.21000","3.31998"
"218.60000","18.21791","3.32062"
"218.70000","18.22646","3.32127"
"218.80000","18.23479","3.32192"
"218.90000","18.24291","3.32268"
"219.00000","18.25104","3.32325"
"219.10000","18.25937","3.32475"
"219.20000","18.26791","3.32587"
"219.30000","18.27645","3.32708"
"219.40000","18.28500","3.32770"
"219.50000","18.29312","3.32741"
"219.60000","18.30125","3.32737"
"219.70000","18.30979","3.32889"
"219.80000","18.31833","3.32946"
"219.90000","18.32646","3.33055"
"220.00000","18.33458","3.33068"
"220.10000","18.34291","3.33133"
"220.20000","18.35125","3.33308"
"220.30000","18.35979","3.33248"
"220.40000","18.36833","3.33380"
"220.50000","18.37646","3.33410"
"220.60000","18.38458","3.33575"
"220.70000","18.39291","3.33559"
"220.80000","18.40125","3.33528"
"220.90000","18.40979","3.33689"
"221.00000","18.41833","3.33685"
"221.10000","18.42646","3.33901"
"221.20000","18.43479","3.33949"
"221.30000","18.44291","3.33962"
"221.40000","18.45125","3.34060"
"221.50000","18.45958","3.34137"
"221.60000","18.46791","3.34173"
"221.70000","18.47604","3.34164"
"221.80000","18.48437","3.34343"
"221.90000","18.49291","3.34350"
"222.00000","18.50146","3.34544"
"222.10000","18.50979","3.34601"
"222.20000","18.51791","3.34677"
"222.30000","18.52645","3.34787"
"222.40000","18.53500","3.34791"
"222.50000","18.54333","3.34943"
"222.60000","18.55146","3.34937"
"222.70000","18.55958","3.34936"
"222.80000","18.56791","3.35027"
"222.90000","18.57646","3.35094"
"223.00000","18.58500","3.35113"
"223.10000","18.59312","3.35270"
"223.20000","18.60104","3.35335"
"223.30000","18.60958","3.35491"
"223.40000","18.61833","3.35496"
"223.50000","18.62687","3.35612"
"223.60000","18.63479","3.35681"
"223.70000","18.64291","3.35766"
"223.80000","18.65125","3.35704"
"223.90000","18.65979","3.35869"
"224.00000","18.66812","3.35924"
"224.10000","18.67625","3.35987"
"224.20000","18.68437","3.36036"
"224.30000","18.69312","3.36162"
"224.40000","18.70187","3.36225"
"224.50000","18.71000","3.36321"
"224.60000","18.71791","3.36339"
"224.70000","18.72604","3.36425"
"224.80000","18.73479","3.36521"
"224.90000","18.74354","3.36531"
"225.00000","18.75166","3.36717"
"225.10000","18.75937","3.36676"
"225.20000","18.76771","3.36665"
"225.30000","18.77646","3.36816"
"225.40000","18.78520","3.36953"
"225.50000","18.79312","3.36899"
"225.60000","18.80104","3.37042"
"225.70000","18.80937","3.37057"
"225.80000","18.81812","3.37142"
"225.90000","18.82687","3.37286"
"226.00000","18.83500","3.37363"
"226.10000","18.84291","3.37363"
"226.20000","18.85104","3.37422"
"226.30000","18.85979","3.37546"
"226.40000","18.86812","3.37591"
"226.50000","18.87625","3.37682"
"226.60000","18.88437","3.37872"
"226.70000","18.89271","3.37781"
"226.80000","18.90146","3.37877"
"226.90000","18.91000","3.37917"
"227.00000","18.91792","3.37987"
"227.10000","18.92604","3.38105"
"227.20000","18.93458","3.38095"
"227.30000","18.94333","3.38291"
"227.40000","18.95166","3.38430"
"227.50000","18.95979","3.38440"
"227.60000","18.96791","3.38498"
"227.70000","18.97625","3.38470"
"227.80000","18.98500","3.38487"
"227.90000","18.99333","3.38635"
"228.00000","19.00146","3.38693"
"228.10000","19.00958","3.38805"
"228.20000","19.01791","3.38904"
"228.30000","19.02646","3.39015"
"228.40000","19.03500","3.39140"
"228.50000","19.04312","3.39150"
"228.60000","19.05125","3.39223"
"228.70000","19.05979","3.39303"
"228.80000","19.06812","3.39205"
"228.90000","19.07604","3.39357"
"229.00000","19.08458","3.39404"
"229.10000","19.09270","3.39583"
"229.20000","19.10125","3.39538"
"229.30000","19.10979","3.39735"
"229.40000","19.11812","3.39828"
"229.50000","19.12646","3.39930"
"229.60000","19.13479","3.39946"
"229.70000","19.14312","3.39918"
"229.80000","19.15166","3.40045"
"229.90000","19.16000","3.40024"
"230.00000","19.16812","3.40170"
"230.10000","19.17645","3.40282"
"230.20000","19.18479","3.40395"
"230.30000","19.19312","3.40488"
"230.40000","19.20146","3.40498"
"230.50000","19.20979","3.40661"
"230.60000","19.21812","3.40697"
"230.70000","19.22646","3.40723"
"230.80000","19.23458","3.40770"
"230.90000","19.24312","3.40786"
"231.00000","19.25166","3.40941"
"231.10000","19.25979","3.40884"
"231.20000","19.26791","3.41011"
"231.30000","19.27604","3.41100"
"231.40000","19.28437","3.41150"
"231.50000","19.29312","3.41222"
"231.60000","19.30145","3.41254"
"231.70000","19.30958","3.41451"
"231.80000","19.31771","3.41336"
"231.90000","19.32625","3.41469"
"232.00000","19.33500","3.41579"
"232.10000","19.34312","3.41561"
"232.20000","19.35125","3.41640"
"232.30000","19.35958","3.41720"
"232.40000","19.36812","3.41772"
"232.50000","19.37666","3.41971"
"232.60000","19.38479","3.41992"
"232.70000","19.39270","3.42072"
"232.80000","19.40125","3.42048"
"232.90000","19.40979","3.42074"
"233.00000","19.41833","3.42289"
"233.10000","19.42646","3.42272"
"233.20000","19.43458","3.42425"
"233.30000","19.44291","3.42536"
"233.40000","19.45166","3.42548"
"233.50000","19.46021","3.42681"
"233.60000","19.46812","3.42778"
"233.70000","19.47625","3.42680"
"233.80000","19.48437","3.42806"
"233.90000","19.49291","3.42848"
"234.00000","19.50146","3.42904"
"234.10000","19.50979","3.42994"
"234.20000","19.51791","3.43160"
"234.30000","19.52625","3.43225"
"234.40000","19.53479","3.43225"
"234.50000","19.54312","3.43389"
"234.60000","19.55146","3.43444"
"234.70000","19.55937","3.43519"
"234.80000","19.56812","3.43630"
"234.90000","19.57666","3.43797"
"235.00000","19.58500","3.43788"
"235.10000","19.59291","3.43815"
"235.20000","19.60104","3.43814"
"235.30000","19.60958","3.44043"
"235.40000","19.61833","3.44091"
"235.50000","19.62666","3.44036"
"235.60000","19.63458","3.44195"
"235.70000","19.64271","3.44181"
"235.80000","19.65125","3.44419"
"235.90000","19.66000","3.44401"
"236.00000","19.66833","3.44569"
"236.10000","19.67646","3.44632"
"236.20000","19.68458","3.44621"
"236.30000","19.69312","3.44801"
"236.40000","19.70145","3.44898"
"236.50000","19.70979","3.44891"
"236.60000","19.71791","3.44931"
"236.70000","19.72625","3.44983"
"236.80000","19.73479","3.45121"
"236.90000","19.74333","3.45278"
"237.00000","19.75146","3.45346"
"237.10000","19.75958","3.45267"
"237.20000","19.76791","3.45363"
"237.30000","19.77666","3.45480"
"237.40000","19.78500","3.45629"
"237.50000","19.79312","3.45601"
"237.60000","19.80125","3.45602"
"237.70000","19.80958","3.45726"
"237.80000","19.81812","3.45855"
"237.90000","19.82645","3.45956"
"238.00000","19.83479","3.45959"
"238.10000","19.84291","3.46007"
"238.20000","19.85146","3.46118"
"238.30000","19.85979","3.46222"
"238.40000","19.86833","3.46281"
"238.50000","19.87667","3.46389"
"238.60000","19.88479","3.46260"
"238.70000","19.89312","3.46491"
"238.80000","19.90146","3.46574"
"238.90000","19.90937","3.46630"
"239.00000","19.91792","3.46708"
"239.10000","19.92604","3.46738"
"239.20000","19.93458","3.46811"
"239.30000","19.94312","3.46970"
"239.40000","19.95146","3.47096"
"239.50000","19.95979","3.47042"
"239.60000","19.96791","3.47096"
"239.70000","19.97625","3.47231"
"239.80000","19.98479","3.47205"
"239.90000","19.99312","3.47247"
"240.00000","20.00146","3.47365"
"240.10000","20.00958","3.47460"
"240.20000","20.01791","3.47539"
"240.30000","20.02625","3.47681"
"240.40000","20.03479","3.47764"
"240.50000","20.04312","3.47759"
"240.60000","20.05125","3.47844"
"240.70000","20.05958","3.48023"
"240.80000","20.06791","3.48164"
"240.90000","20.07646","3.48138"
"241.00000","20.08500","3.48211"
"241.10000","20.09312","3.48337"
"241.20000","20.10146","3.48350"
"241.30000","20.10937","3.48366"
"241.40000","20.11771","3.48486"
"241.50000","20.12625","3.48576"
"241.60000","20.13458","3.48608"
"241.70000","20.14291","3.48724"
"241.80000","20.15125","3.48796"
"241.90000","20.15979","3.48790"
"242.00000","20.16833","3.48990"
"242.10000","20.17645","3.48990"
"242.20000","20.18458","3.49053"
"242.30000","20.19312","3.49065"
"242.40000","20.20166","3.49170"
"242.50000","20.21000","3.49253"
"242.60000","20.21812","3.49277"
"242.70000","20.22625","3.49465"
"242.80000","20.23458","3.49453"
"242.90000","20.24312","3.49495"
"243.00000","20.25166","3.49597"
"243.10000","20.25979","3.49663"
"243.20000","20.26771","3.49616"
"243.30000","20.27625","3.49708"
"243.40000","20.28479","3.49754"
"243.50000","20.29333","3.49820"
"243.60000","20.30146","3.49860"
"243.70000","20.30958","3.49949"
"243.80000","20.31771","3.50061"
"243.90000","20.32625","3.50151"
"244.00000","20.33479","3.50195"
"244.10000","20.34291","3.50430"
"244.20000","20.35125","3.50358"
"244.30000","20.35979","3.50470"
"244.40000","20.36833","3.50456"
"244.50000","20.37666","3.50494"
"244.60000","20.38458","3.50618"
"244.70000","20.39270","3.50793"
"244.80000","20.40145","3.50899"
"244.90000","20.41000","3.50866"
"245.00000","20.41833","3.50990"
"245.10000","20.42625","3.50940"
"245.20000","20.43437","3.51067"
"245.30000","20.44291","3.51125"
"245.40000","20.45166","3.51268"
"245.50000","20.45979","3.51264"
"245.60000","20.46771","3.51259"
"245.70000","20.47604","3.51360"
"245.80000","20.48479","3.51457"
"245.90000","20.49354","3.51538"
"246.00000","20.50187","3.51605"
"246.10000","20.50979","3.51703"
"246.20000","20.51791","3.51733"
"246.30000","20.52645","3.51863"
"246.40000","20.53479","3.51989"
"246.50000","20.54312","3.51918"
"246.60000","20.55125","3.52061"
"246.70000","20.55958","3.52091"
"246.80000","20.56812","3.52161"
"246.90000","20.57666","3.52324"
"247.00000","20.58479","3.52259"
"247.10000","20.59291","3.52439"
"247.20000","20.60125","3.52355"
"247.30000","20.61000","3.52626"
"247.40000","20.61833","3.52657"
"247.50000","20.62646","3.52725"
"247.60000","20.63458","3.52762"
"247.70000","20.64291","3.52884"
"247.80000","20.65146","3.52979"
"247.90000","20.65979","3.53111"
"248.00000","20.66791","3.53023"
"248.10000","20.67604","3.53098"
"248.20000","20.68458","3.53173"
"248.30000","20.69312","3.53277"
"248.40000","20.70166","3.53313"
"248.50000","20.71000","3.53419"
"248.60000","20.71812","3.53575"
"248.70000","20.72646","3.53575"
"248.80000","20.73479","3.53601"
"248.90000","20.74291","3.53758"
"249.00000","20.75125","3.53703"
"249.10000","20.75937","3.53783"
"249.20000","20.76791","3.53849"
"249.30000","20.77646","3.53884"
"249.40000","20.78479","3.54070"
"249.50000","20.79292","3.54076"
"249.60000","20.80104","3.54107"
"249.70000","20.80958","3.54210"
"249.80000","20.81812","3.54308"
"249.90000","20.82625","3.54321"
"250.00000","20.83458","3.54429"
"250.10000","20.84291","3.54543"
"250.20000","20.85125","3.54626"
"250.30000","20.85958","3.54700"
"250.40000","20.86812","3.54789"
"250.50000","20.87646","3.54769"
"250.60000","20.88479","3.54829"
"250.70000","20.89312","3.54890"
"250.80000","20.90125","3.54922"
"250.90000","20.91000","3.55037"
"251.00000","20.91833","3.55150"
"251.10000","20.92666","3.55182"
"251.20000","20.93479","3.55195"
"251.30000","20.94291","3.55270"
"251.40000","20.95104","3.55239"
"251.50000","20.95958","3.55278"
"251.60000","20.96791","3.55457"
"251.70000","20.97625","3.55449"
"251.80000","20.98437","3.55546"
"251.90000","20.99291","3.55558"
"252.00000","21.00146","3.55638"
"252.10000","21.00979","3.55720"
"252.20000","21.01791","3.55757"
"252.30000","21.02645","3.55817"
"252.40000","21.03479","3.55876"
"252.50000","21.04333","3.55981"
"252.60000","21.05145","3.55906"
"252.70000","21.05937","3.56076"
"252.80000","21.06791","3.56039"
"252.90000","21.07646","3.56108"
"253.00000","21.08500","3.56160"
"253.10000","21.09312","3.56269"
"253.20000","21.10125","3.56342"
"253.30000","21.10958","3.56375"
"253.40000","21.11833","3.56464"
"253.50000","21.12687","3.56517"
"253.60000","21.13479","3.56495"
"253.70000","21.14271","3.56530"
"253.80000","21.15104","3.56601"
"253.90000","21.15958","3.56646"
"254.00000","21.16812","3.56805"
"254.10000","21.17604","3.56722"
"254.20000","21.18437","3.56927"
"254.30000","21.19291","3.57066"
"254.40000","21.20166","3.56846"
"254.50000","21.21000","3.56934"
"254.60000","21.21791","3.56928"
"254.70000","21.22604","3.57108"
"254.80000","21.23479","3.57122"
"254.90000","21.24333","3.57260"
"255.00000","21.25146","3.57337"
"255.10000","21.25937","3.57455"
"255.20000","21.26770","3.57373"
"255.30000","21.27645","3.57498"
"255.40000","21.28521","3.57484"
"255.50000","21.29333","3.57625"
"255.60000","21.30104","3.57643"
"255.70000","21.30937","3.57627"
"255.80000","21.31812","3.57827"
"255.90000","21.32687","3.57946"
"256.00000","21.33500","3.57915"
"256.10000","21.34291","3.57898"
"256.20000","21.35104","3.58030"
"256.30000","21.35979","3.58037"
"256.40000","21.36812","3.58190"
"256.50000","21.37625","3.58197"
"256.60000","21.38437","3.58264"
"256.70000","21.39270","3.58383"
"256.80000","21.40166","3.58422"
"256.90000","21.41000","3.58528"
"257.00000","21.41812","3.58539"
"257.10000","21.42604","3.58621"
"257.20000","21.43458","3.58716"
"257.30000","21.44333","3.58735"
"257.40000","21.45166","3.58871"
"257.50000","21.45958","3.58870"
"257.60000","21.46791","3.58927"
"257.70000","21.47625","3.59095"
"257.80000","21.48500","3.59093"
"257.90000","21.49333","3.59248"
"258.00000","21.50125","3.59201"
"258.10000","21.50937","3.59333"
"258.20000","21.51812","3.59448"
"258.30000","21.52666","3.59570"
"258.40000","21.53500","3.59574"
"258.50000","21.54312","3.59588"
"258.60000","21.55125","3.59654"
"258.70000","21.55958","3.59672"
"258.80000","21.56791","3.59781"
"258.90000","21.57604","3.59887"
"259.00000","21.58458","3.60004"
"259.10000","21.59270","3.60081"
"259.20000","21.60125","3.60111"
"259.30000","21.60979","3.60198"
"259.40000","21.61812","3.60322"
"259.50000","21.62646","3.60345"
"259.60000","21.63458","3.60428"
"259.70000","21.64312","3.60533"
"259.80000","21.65166","3.60546"
"259.90000","21.65979","3.60614"
"260.00000","21.66812","3.60786"
"260.10000","21.67625","3.60712"
"260.20000","21.68458","3.60803"
"260.30000","21.69312","3.60908"
"260.40000","21.70145","3.60997"
"260.50000","21.70979","3.61113"
"260.60000","21.71791","3.61119"
"260.70000","21.72646","3.61215"
"260.80000","21.73458","3.61339"
"260.90000","21.74333","3.61306"
"261.00000","21.75167","3.61514"
"261.10000","21.75979","3.61513"
"261.20000","21.76791","3.61530"
"261.30000","21.77625","3.61658"
"261.40000","21.78458","3.61702"
"261.50000","21.79292","3.61784"
"261.60000","21.80125","3.61773"
"261.70000","21.80958","3.62004"
"261.80000","21.81791","3.61934"
"261.90000","21.82646","3.62127"
"262.00000","21.83479","3.62176"
"262.10000","21.84312","3.62218"
"262.20000","21.85125","3.62274"
"262.30000","21.85979","3.62348"
"262.40000","21.86833","3.62362"
"262.50000","21.87666","3.62518"
"262.60000","21.88479","3.62489"
"262.70000","21.89271","3.62608"
"262.80000","21.90125","3.62680"
"262.90000","21.91000","3.62857"
"263.00000","21.91833","3.62834"
"263.10000","21.92645","3.62969"
"263.20000","21.93458","3.63072"
"263.30000","21.94291","3.63150"
"263.40000","21.95166","3.63113"
"263.50000","21.96000","3.63255"
"263.60000","21.96812","3.63321"
"263.70000","21.97604","3.63355"
"263.80000","21.98437","3.63360"
"263.90000","21.99312","3.63561"
"264.00000","22.00146","3.63632"
"264.10000","22.00937","3.63665"
"264.20000","22.01771","3.63687"
"264.30000","22.02645","3.63833"
"264.40000","22.03521","3.63895"
"264.50000","22.04333","3.63985"
"264.60000","22.05125","3.64097"
"264.70000","22.05937","3.64049"
"264.80000","22.06812","3.64190"
"264.90000","22.07687","3.64222"
"265.00000","22.08500","3.64343"
"265.10000","22.09270","3.64337"
"265.20000","22.10083","3.64380"
"265.30000","22.10979","3.64534"
"265.40000","22.11854","3.64594"
"265.50000","22.12666","3.64640"
"265.60000","22.13437","3.64641"
"265.70000","22.14270","3.64751"
"265.80000","22.15145","3.64810"
"265.90000","22.16021","3.64939"
"266.00000","22.16833","3.65018"
"266.10000","22.17646","3.65057"
"266.20000","22.18437","3.65113"
"266.30000","22.19312","3.65139"
"266.40000","22.20146","3.65246"
"266.50000","22.20958","3.65322"
"266.60000","22.21771","3.65377"
"266.70000","22.22604","3.65397"
"266.80000","22.23500","3.65489"
"266.90000","22.24333","3.65567"
"267.00000","22.25146","3.65706"
"267.10000","22.25937","3.65738"
"267.20000","22.26770","3.65814"
"267.30000","22.27687","3.65833"
"267.40000","22.28500","3.65884"
"267.50000","22.29312","3.66081"
"267.60000","22.30104","3.66112"
"267.70000","22.30958","3.66101"
"267.80000","22.31833","3.66227"
"267.90000","22.32666","3.66301"
"268.00000","22.33458","3.66320"
"268.10000","22.34271","3.66332"
"268.20000","22.35125","3.66495"
"268.30000","22.36000","3.66582"
"268.40000","22.36833","3.66655"
"268.50000","22.37666","3.66633"
"268.60000","22.38458","3.66840"
"268.70000","22.39312","3.66851"
"268.80000","22.40145","3.66941"
"268.90000","22.40958","3.66990"
"269.00000","22.41791","3.67064"
"269.10000","22.42583","3.67151"
"269.20000","22.43458","3.67219"
"269.30000","22.44312","3.67328"
"269.40000","22.45166","3.67345"
"269.50000","22.45958","3.67468"
"269.60000","22.46771","3.67390"
"269.70000","22.47625","3.67600"
"269.80000","22.48500","3.67632"
"269.90000","22.49333","3.67702"
"270.00000","22.50125","3.67757"
"270.10000","22.50958","3.67836"
"270.20000","22.51791","3.67958"
"270.30000","22.52646","3.67995"
"270.40000","22.53479","3.68112"
"270.50000","22.54312","3.68157"
"270.60000","22.55125","3.68158"
"270.70000","22.55979","3.68306"
"270.80000","22.56791","3.68341"
"270.90000","22.57666","3.68450"
"271.00000","22.58500","3.68527"
"271.10000","22.59312","3.68620"
"271.20000","22.60146","3.68624"
"271.30000","22.60958","3.68660"
